Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,CVSS v3.0 Base Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"25220","","","None","10.46.254.4","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt","","","None","","","","2007/05/16","2023/10/17","","",""
"45590","","","None","10.46.254.4","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:linux:linux_kernel -> Linux Kernel

Following application CPE's matched on the remote system : 

  cpe:/a:apache:http_server:2.4.58 -> Apache Software Foundation Apache HTTP Server
  cpe:/a:openssl:openssl:1.1.1x -> OpenSSL Project OpenSSL

Following hardware CPE matched on the remote system : 

  x-cpe:/h:axis:network_camera:9.80.69
","","None","","","","2010/04/21","2024/10/10","","",""
"48204","","","None","10.46.254.4","tcp","80","Apache HTTP Server Version","It is possible to obtain the version number of the remote Apache HTTP
server.","The remote host is running the Apache HTTP Server, an open source web
server. It was possible to read the version number from the banner.","n/a","https://httpd.apache.org/","
  URL        : http://10.46.254.4/
  Version    : 2.4.58
  Source     : Server: Apache/2.4.58 (Unix) OpenSSL/1.1.1x
  backported : 0
  modules    : OpenSSL/1.1.1x
  os         : Unix
","","None","","IAVT:0001-T-0030;IAVT:0001-T-0530","","2010/07/30","2023/08/17","","",""
"54615","","","None","10.46.254.4","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 65
","","None","","","","2011/05/23","2022/09/09","","",""
"57323","","","None","10.46.254.4","tcp","80","OpenSSL Version Detection","Nessus was able to detect the OpenSSL version.","Nessus was able to extract the OpenSSL version from the web server's
banner. Note that security patches in many cases are backported and
the displayed version number does not show the patch level. Using it
to identify vulnerable software is likely to lead to false detections.","n/a","https://www.openssl.org/","
  Source             : Apache/2.4.58 (Unix) OpenSSL/1.1.1x
  Reported version   : 1.1.1x
","","None","","IAVT:0001-T-0682","","2011/12/16","2024/10/07","","",""
"66334","","","None","10.46.254.4","tcp","0","Patch Report","The remote host is missing several patches.","The remote host is missing one or more security patches. This plugin lists the newest version of each patch to install 
to make sure the remote host is up-to-date.

Note: Because the 'Show missing patches that have been superseded' setting in your scan policy depends on this plugin,
it will always run and cannot be disabled.","Install the patches listed below.","","

. You need to take the following 2 actions :


[ Apache 2.4.x < 2.4.62 Multiple Vulnerabilities (202577) ]

+ Action to take : Upgrade to Apache version 2.4.62 or later.

+ Impact : Taking this action will resolve the following 13 different vulnerabilities :
CVE-2024-40898, CVE-2024-40725, CVE-2024-39573, CVE-2024-38477, CVE-2024-38476
CVE-2024-38475, CVE-2024-38474, CVE-2024-38473, CVE-2024-38472, CVE-2024-36387
CVE-2024-27316, CVE-2024-24795, CVE-2023-38709


[ OpenSSL 1.1.1 < 1.1.1zb Vulnerability (209149) ]

+ Action to take : Upgrade to OpenSSL version 1.1.1zb or later.

+ Impact : Taking this action will resolve the following 3 different vulnerabilities :
CVE-2024-5535, CVE-2024-4741, CVE-2024-2511


","","None","","","","2013/07/08","2024/10/15","","",""
"105160","","","None","10.46.254.4","tcp","80","AXIS Web Interface Detection","The web interface for an AXIS device was detected on the remote
host.","Nessus was able to detect the web interface for an AXIS device
on the remote host.","n/a","https://www.axis.com/en-us","
  URL        : http://10.46.254.4/
  Version    : 9.80.69
  confidence : 100
  model      : P1365 Mk II
","","None","","","","2017/12/12","2024/10/10","","",""
"202577","CVE-2024-40725","7.8","High","10.46.254.4","tcp","80","Apache 2.4.x < 2.4.62 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.62. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.62 advisory.

  - A partial fix for CVE-2024-39884 in the core of Apache HTTP Server 2.4.61 ignores some use of the legacy
    content-type based configuration of handlers. AddType and similar configuration, under some
    circumstances where files are requested indirectly, result in source code disclosure of local content. For
    example, PHP scripts may be served instead of interpreted. Users are recommended to upgrade to version
    2.4.62, which fixes this issue. (CVE-2024-40725)

  - SSRF in Apache HTTP Server on Windows with mod_rewrite in server/vhost context, allows to potentially leak
    NTML hashes to a malicious server via SSRF and malicious requests. Users are recommended to upgrade to
    version 2.4.62 which fixes this issue. (CVE-2024-40898)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.62 or later.","","
  URL               : http://10.46.254.4/
  Installed version : 2.4.58
  Fixed version     : 2.4.62
","7.5","High","","IAVA:2024-A-0411","","2024/07/17","2024/08/09","","",""
"202577","CVE-2024-40898","7.8","High","10.46.254.4","tcp","80","Apache 2.4.x < 2.4.62 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.62. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.62 advisory.

  - A partial fix for CVE-2024-39884 in the core of Apache HTTP Server 2.4.61 ignores some use of the legacy
    content-type based configuration of handlers. AddType and similar configuration, under some
    circumstances where files are requested indirectly, result in source code disclosure of local content. For
    example, PHP scripts may be served instead of interpreted. Users are recommended to upgrade to version
    2.4.62, which fixes this issue. (CVE-2024-40725)

  - SSRF in Apache HTTP Server on Windows with mod_rewrite in server/vhost context, allows to potentially leak
    NTML hashes to a malicious server via SSRF and malicious requests. Users are recommended to upgrade to
    version 2.4.62 which fixes this issue. (CVE-2024-40898)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.62 or later.","","
  URL               : http://10.46.254.4/
  Installed version : 2.4.58
  Fixed version     : 2.4.62
","7.5","High","","IAVA:2024-A-0411","","2024/07/17","2024/08/09","","",""
"209149","CVE-2024-9143","6.8","High","10.46.254.4","tcp","80","OpenSSL 1.1.1 < 1.1.1zb Vulnerability","The remote service is affected by a vulnerability.","The version of OpenSSL installed on the remote host is prior to 1.1.1zb. It is, therefore, affected by a vulnerability
as referenced in the 1.1.1zb advisory.

  - Issue summary: Use of the low-level GF(2^m) elliptic curve APIs with untrusted explicit values for the
    field polynomial can lead to out-of-bounds memory reads or writes. Impact summary: Out of bound memory
    writes can lead to an application crash or even a possibility of a remote code execution, however, in all
    the protocols involving Elliptic Curve Cryptography that we're aware of, either only named curves are
    supported, or, if explicit curve parameters are supported, they specify an X9.62 encoding of binary
    (GF(2^m)) curves that can't represent problematic input values. Thus the likelihood of existence of a
    vulnerable application is low. In particular, the X9.62 encoding is used for ECC keys in X.509
    certificates, so problematic inputs cannot occur in the context of processing X.509 certificates. Any
    problematic use-cases would have to be using an exotic curve encoding. The affected APIs include:
    EC_GROUP_new_curve_GF2m(), EC_GROUP_new_from_params(), and various supporting BN_GF2m_*() functions.
    Applications working with exotic explicit binary (GF(2^m)) curve parameters, that make it possible to
    represent invalid field polynomials with a zero constant term, via the above or similar APIs, may
    terminate abruptly as a result of reading or writing outside of array bounds. Remote code execution cannot
    easily be ruled out. The FIPS modules in 3.3, 3.2, 3.1 and 3.0 are not affected by this issue.
    (CVE-2024-9143)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to OpenSSL version 1.1.1zb or later.","http://www.nessus.org/u?e0db7b41
https://openssl-library.org/news/secadv/20241016.txt
https://openssl-library.org/policies/general/security-policy/#low
https://www.cve.org/CVERecord?id=CVE-2024-9143","
  Banner           : Apache/2.4.58 (Unix) OpenSSL/1.1.1x
  Reported version : 1.1.1x
  Fixed version    : 1.1.1zb","8.8","Medium","","","","2024/10/16","2024/10/16","","",""
"10107","","","None","10.46.254.150","tcp","443","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
  remote web server.","n/a","","The remote web server type is :

Apache","","None","","IAVT:0001-T-0931","","2000/01/04","2020/10/30","","",""
"10267","","","None","10.46.254.150","tcp","22","SSH Server Type and Version Information","An SSH server is listening on this port.","It is possible to obtain information about the remote SSH server by
sending an empty authentication request.","n/a","","
SSH version : SSH-2.0-OpenSSH_7.6
SSH supported authentication : publickey,password,keyboard-interactive
SSH banner : 

Welcome to EMC Unity 400 48GB - (none) - c4dev_PIE_8542R-5.3.1.0.5.008-GNOSIS_RETAIL


","","None","","IAVT:0001-T-0933","","1999/10/12","2024/07/24","","",""
"10287","","","None","10.46.254.150","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 10.46.254.222 to 10.46.254.150 : 
10.46.254.222
10.46.254.251
?
10.46.254.150

Hop Count: 4
","","None","","","","1999/11/27","2023/12/04","","",""
"10863","","","None","10.46.254.150","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Common Name: LC01OEIACSSTR1

Issuer Name: 

Common Name: LC01OEIACSSTR1

Serial Number: 00 85 B4 BC 81 00 98 A9 47 

Version: 3

Signature Algorithm: SHA-512 With RSA Encryption

Not Valid Before: May 02 09:23:59 2024 GMT
Not Valid After: May 02 09:23:59 2027 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 B1 C4 C8 A1 69 E1 C7 07 B4 1A 1D 92 87 88 5A 3D CE 62 9D 
            20 61 A6 A0 20 CA E7 B2 80 D5 06 49 87 C4 70 71 23 3D 87 15 
            69 33 70 5E 40 7C FE A4 EE 9A 25 09 BF E2 8B 03 AA 21 75 41 
            13 2F CE A2 05 C2 7F 26 C2 5B 79 50 7D AB B8 C7 E7 4D FA 81 
            64 3B 23 1B 07 EC 5D F1 BE D8 F8 86 82 E0 F1 EE 94 7E 1F 58 
            07 2E 08 9A B2 8A 12 94 03 E9 CF E9 78 34 D3 21 4E BC 33 D1 
            2B D3 FF 5C 61 1F 00 DC F7 A9 DB 19 02 F6 64 70 F1 1D 78 65 
            0F 7E 71 76 12 DC 12 EB 39 85 78 64 38 78 C5 6E F4 E4 DA 95 
            66 CB 5A 28 52 28 73 05 17 B5 A7 AF FA F5 E1 E2 91 4A F7 C1 
            1F 9F BE D3 43 84 23 67 A7 AD 74 D3 99 13 D3 47 DB 40 CE 57 
            75 38 00 86 33 D3 35 FF 80 A9 D4 AB FA AC 79 13 61 A7 C6 91 
            3C F0 3E 4C A7 67 91 E3 F1 D8 5C 12 1C F9 FD 29 CB AC F0 AB 
            A1 97 63 37 67 87 A3 32 80 6C 12 34 DA AB 3D CC A5 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 53 2F 47 92 85 FD C7 92 BA A4 18 00 91 2F D3 0B FB 7E 79 
           8C 62 69 BA 7D 7D B1 3F 7D 0C 40 A2 EA 86 E3 A4 82 F4 D6 7F 
           0E F1 14 88 51 F7 DF FF EF E9 DB D8 E5 2D 62 41 70 90 23 29 
           6A 46 B0 AD F1 94 02 72 8F 93 45 D7 E0 C0 4D 33 39 2F 2C 61 
           05 4F 1D D9 25 33 A0 4A A1 C9 B9 C6 F7 A2 BD 21 FF 5B 40 36 
           7B 96 CC E1 AE 25 D7 88 77 2B A2 A3 06 E3 89 82 E8 78 FC 30 
           40 5B 00 9B CA 32 C7 06 B9 84 C7 FA F4 68 E5 25 51 C3 05 A8 
           12 F9 F5 F6 8C 34 2D DF 7D EE 90 FB 6B 2A A6 DD ED 3D 82 F7 
           A1 35 A7 76 C9 23 86 6F 43 2C C0 C6 E1 2B E9 F1 25 33 8B 95 
           80 D6 3B B9 62 2B B2 69 D7 60 13 1E 36 D9 29 77 54 80 24 DF 
           33 A2 D9 F5 84 2F 99 1D 3E A0 C2 C6 44 D5 CC B7 D1 A1 41 4B 
           C9 27 58 18 37 7C 2B E8 81 C4 2F 02 84 E7 7E 59 20 1F 03 D3 
           DB B2 0F D2 B8 1B 23 63 6B 95 BA 79 64 4D 67 D1 F3 

Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: 10.46.254.150
DNS: LC01OEIACSSTR1


Extension: Basic Constraints (2.5.29.19)
Critical: 0


Extension: Key Usage (2.5.29.15)
Critical: 0
Key Usage: Digital Signature, Non Repudiation, Key Encipherment


Fingerprints : 

SHA-256 Fingerprint: 95 7C 9D 93 F6 C3 49 F3 4E E4 8D 55 C1 43 1F 67 A3 88 58 2E 
                     95 0D 14 4B F6 E9 EA 14 A5 9D 62 98 
SHA-1 Fingerprint: 46 38 8E 32 13 55 62 AD FC A0 FE 48 FE E7 A3 17 21 84 E5 36 
MD5 Fingerprint: 2C 40 56 10 2E 46 22 5B C6 A6 5B 52 14 52 07 9D 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIC/zCCAeegAwIBAgIJAIW0vIEAmKlHMA0GCSqGSIb3DQEBDQUAMBkxFzAVBgNVBAMTDkxDMDFPRUlBQ1NTVFIxMB4XDTI0MDUwMjA5MjM1OVoXDTI3MDUwMjA5MjM1OVowGTEXMBUGA1UEAxMOTEMwMU9FSUFDU1NUUjEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCxxMihaeHHB7QaHZKHiFo9zmKdIGGmoCDK57KA1QZJh8RwcSM9hxVpM3BeQHz+pO6aJQm/4osDqiF1QRMvzqIFwn8mwlt5UH2ruMfnTfqBZDsjGwfsXfG+2PiGguDx7pR+H1gHLgiasooSlAPpz+l4NNMhTrwz0SvT/1xhHwDc96nbGQL2ZHDxHXhlD35xdhLcEus5hXhkOHjFbvTk2pVmy1ooUihzBRe1p6/69eHikUr3wR+fvtNDhCNnp61005kT00fbQM5XdTgAhjPTNf+AqdSr+qx5E2GnxpE88D5Mp2eR4/HYXBIc+f0py6zwq6GXYzdnh6MygGwSNNqrPcylAgMBAAGjSjBIMC4GA1UdEQQnMCWHBAou/paCDTEwLjQ2LjI1NC4xNTCCDkxDMDFPRUlBQ1NTVFIxMAkGA1UdEwQCMAAwCwYDVR0PBAQDAgXgMA0GCSqGSIb3DQEBDQUAA4IBAQBTL0eShf3HkrqkGACRL9ML+355jGJpun19sT99DECi6objpIL01n8O8RSIUfff/+/p29jlLWJBcJAjKWpGsK3xlAJyj5NF1+DATTM5LyxhBU8d2SUzoEqhybnG96K9If9bQDZ7lszhriXXiHcroqMG44mC6Hj8MEBbAJvKMscGuYTH+vRo5SVRwwWoEvn19ow0Ld997pD7ayqm3e09gvehNad2ySOGb0MswMbhK+nxJTOLlYDWO7liK7Jp12ATHjbZKXdUgCTfM6LZ9YQvmR0+oMLGRNXMt9GhQUvJJ1gYN3wr6IHELwKE535ZIB8D09uyD9K4GyNja5W6eWRNZ9Hz
-----END CERTIFICATE-----","","None","","","","2008/05/19","2021/02/03","","",""
"10881","","","None","10.46.254.150","tcp","22","SSH Protocol Versions Supported","A SSH server is running on the remote host.","This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.","n/a","","The remote SSH daemon supports the following versions of the
SSH protocol :

  - 2.0
","","None","","","","2002/03/06","2024/07/24","","",""
"11219","","","None","10.46.254.150","tcp","22","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 22/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","10.46.254.150","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11936","","","None","10.46.254.150","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP

 
The remote host is running Linux Kernel 2.6","","None","","","","2003/12/09","2024/10/14","","",""
"19506","","","None","10.46.254.150","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.8.3
Nessus build : 20010
Plugin feed version : 202410170436
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1604-x86-64
Scan type : Normal
Scan name : DAY3 BIG FLEXI (4) PROPREITARY
Scan policy used : Advanced Scan
Scanner IP : 10.46.254.222
Port scanner(s) : nessus_syn_scanner 
Port range : all
Ping RTT : Unavailable
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : no
Credentialed checks : no
Patch management checks : None
Display superseded patches : no (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2024/11/5 1:22 EST
Scan duration : 301 sec
Scan for malware : no
","","None","","","","2005/08/26","2024/10/04","","",""
